query_id,theme,query,pmid,pubmed_url,title,journal,pub_year,abstract,found_by,grade
10,ophtalmo,impact du tabac sur la fréquence et la gravité des orbitopathies dysthyroïdiennes,41676894,https://pubmed.ncbi.nlm.nih.gov/41676894/,Cigarette Smoking Exposure and Clinical Outcomes in Graves' Disease.,The Journal of clinical endocrinology and metabolism,2026,"CONTEXT: Smoking is a recognised risk factor for Graves' disease (GD), but its quantitative relationship with disease severity, autoimmunity, and relapse after antithyroid drug (ATD) therapy is unclear.
OBJECTIVE: To evaluate the dose-dependent association between smoking exposure and key clinical outcomes in GD.
DESIGN: Observational cohort study.
SETTING: Single-centre secondary-care endocrinology service in the United Kingdom.
PATIENTS: Consecutive adults with newly diagnosed GD confirmed by suppressed TSH, elevated thyroid hormones, and positive TRAb or diffusely increased scintigraphic up",bge_m3,
10,ophtalmo,impact du tabac sur la fréquence et la gravité des orbitopathies dysthyroïdiennes,42167443,https://pubmed.ncbi.nlm.nih.gov/42167443/,Assessment of smoking status and management of smoking cessation in moderate to severe Graves' orbitopathy. A retrospective study of 78 patients.,Annales d'endocrinologie,2026,"INTRODUCTION: Graves' orbitopathy (GO) is a frequent extra-thyroidal manifestation of autoimmune dysthyroidism. Moderate-to-severe forms impair quality of life and visual prognosis. Smoking has been identified for some 30 years as one of the main risk factors. Recently, effective targeted therapies have emerged for GO, but are costly. The aim of this study was to evaluate the assessment of smoking status and management of smoking cessation in a population of moderate-to-severe Graves' orbitopathy in real life.
METHOD: This was a 2-center retrospective study conducted jointly at the university ",bge_m3,
10,ophtalmo,impact du tabac sur la fréquence et la gravité des orbitopathies dysthyroïdiennes,40901217,https://pubmed.ncbi.nlm.nih.gov/40901217/,"Preliminary Evidence From an Original Study Suggests Combustion, Not Nicotine, Drives Risk and Complications of Graves' Orbitopathy.",Cureus,2025,"Introduction Graves' orbitopathy (GO) is a significant complication of Graves' disease (GD), often exacerbated by cigarette smoking. While smoking is a well-established risk factor, it remains unclear whether nicotine itself or toxic combustion byproducts are primarily responsible. Here, we present preliminary results from our study, which investigates the impact of different nicotine delivery systems on GO features and clinical outcomes.  Methods We retrospectively analyzed 304 adult patients with newly diagnosed GD. Patients were categorized based on nicotine exposure: combustible cigarette ",bge_m3,
10,ophtalmo,impact du tabac sur la fréquence et la gravité des orbitopathies dysthyroïdiennes,41713760,https://pubmed.ncbi.nlm.nih.gov/41713760/,Passive Cigarette Smoke Induces Reversible Tracheal Hyperreactivity via Oxidative Stress and M₃ Receptor Desensitization in Rats.,Respiratory physiology & neurobiology,2026,"Passive (second-hand) exposure to cigarette smoke contributes to airway dysfunction through oxidative stress, inflammation, and smooth muscle remodelling. This study investigated the effects of chronic passive cigarette smoke exposure on tracheal smooth muscle (TSM) contractility and oxidative stress biomarkers in adult male Wistar rats. Fifteen adult male Wistar rats were assigned to control, cigarette-exposed, or recovery groups. Rats underwent passive cigarette smoke exposure for 3 weeks, with the recovery group allowed an additional 3-week smoke-free period. The recovery group underwent th",bge_m3,
10,ophtalmo,impact du tabac sur la fréquence et la gravité des orbitopathies dysthyroïdiennes,41401372,https://pubmed.ncbi.nlm.nih.gov/41401372/,"The Influence of Smoking, Cessation Measures, and Other Substances on Progression of Diabetic Retinopathy in Type 2 Diabetes.","Ophthalmic surgery, lasers & imaging retina",2026,"BACKGROUND AND OBJECTIVE: This study aimed to determine whether cigarette dependence is an independent risk factor for new-onset proliferative diabetic retinopathy (PDR) and related neovascular complications in patients with type 2 diabetes mellitus (DM) and to assess the impact of smoking cessation.
PATIENTS AND METHODS: A retrospective cohort analysis using a clinical database was conducted with adult type 2 DM patients, excluding those with conditions affecting PDR progression. Propensity score matching was used to balance demographic and clinical factors between cigarette-dependent patient",bge_m3,
10,ophtalmo,impact du tabac sur la fréquence et la gravité des orbitopathies dysthyroïdiennes,41657797,https://pubmed.ncbi.nlm.nih.gov/41657797/,Analysis of the impact of Graves' disease on the efficacy of initial radioactive iodine therapy in patients with differentiated thyroid cancer.,American journal of cancer research,2026,"This study aimed to assess the impact of Graves' disease (GD) on the clinicopathological characteristics and prognosis of patients with differentiated thyroid cancer (DTC) undergoing initial radioactive iodine (RAI) therapy, as well as to identify factors influencing RAI therapy outcomes. A retrospective analysis was conducted on 959 DTC patients who received initial RAI therapy at the Department of Nuclear Medicine, First Affiliated Hospital of Nanchang University, between January 2021 and December 2023. Patients were divided into two groups based on a history of GD: the GD group (n = 60) and",bge_m3,
10,ophtalmo,impact du tabac sur la fréquence et la gravité des orbitopathies dysthyroïdiennes,41110641,https://pubmed.ncbi.nlm.nih.gov/41110641/,Increased Postoperative Complications in Nontobacco Nicotine Users Following Total Hip Arthroplasty.,The Journal of arthroplasty,2026,"BACKGROUND: Nicotine use is associated with increased complications after total joint arthroplasty, but data on nontobacco nicotine dependence (NTND), including vaping and smokeless nicotine, are limited. This study evaluated perioperative and postoperative outcomes in NTND patients undergoing total hip arthroplasty (THA).
METHODS: A retrospective cohort study using a large national database identified primary THA patients (2003 to 2023). Patients were one-to-one propensity-matched into NTND (n = 10,503) and non-nicotine user (n = 10,503) groups. Systemic complications (90 days) and prosthesis",bge_m3,
10,ophtalmo,impact du tabac sur la fréquence et la gravité des orbitopathies dysthyroïdiennes,41192086,https://pubmed.ncbi.nlm.nih.gov/41192086/,Graves' disease and bone mineral density: a scoping review of the impact of graves' disease on spinal health.,Journal of clinical densitometry : the official journal of the International Society for Clinical Densitometry,2026,"Graves' disease, an autoimmune hyperthyroid disorder, negatively affects bone health by increasing osteoclast activity, leading to decreased bone mineral density (BMD) and heightened osteoporosis risk. Bone loss may persist even after thyroid levels normalize, possibly due to thyroid-stimulating hormone receptor antibodies (TRAb). This scoping review evaluates the impact of Graves' disease and its treatment on BMD, focusing on TRAb's role in bone loss. Using Arksey and O'Malley's framework, we searched Medline/PubMed, Scopus, Web of Science, and Cochrane Library for English-language studies on",bge_m3,
10,ophtalmo,impact du tabac sur la fréquence et la gravité des orbitopathies dysthyroïdiennes,41716044,https://pubmed.ncbi.nlm.nih.gov/41716044/,Defining the cross-tissue communication between lungs and white adipose tissue in chronic obstructive pulmonary disease.,"Clinical science (London, England : 1979)",2026,"Chronic obstructive pulmonary disease (COPD) is a systemic condition with significant extrapulmonary comorbidities. White adipose tissue (WAT) dysfunction, driven by cigarette smoke exposure, may contribute to systemic inflammation and disease progression. This study investigates whether oxidative stress mediates lung-adipose tissue crosstalk in COPD and whether targeting this pathway can mitigate both pulmonary and metabolic dysfunction. Male BALB/c mice were exposed to cigarette smoke for 8 or 24 weeks, with or without apocynin, an NADPH oxidase inhibitor. Lung and WAT tissues were analysed ",bge_m3,
10,ophtalmo,impact du tabac sur la fréquence et la gravité des orbitopathies dysthyroïdiennes,41666332,https://pubmed.ncbi.nlm.nih.gov/41666332/,Nontobacco Nicotine Dependence as a Risk Factor for Poor Long-Term Outcomes After Shoulder Arthroplasty and Rotator Cuff Repair.,Journal of the American Academy of Orthopaedic Surgeons. Global research & reviews,2026,"INTRODUCTION: Rotator cuff repair (RCR), total shoulder arthroplasty (TSA), and reverse TSA (rTSA) are common treatments for shoulder osteoarthritis and rotator cuff tears. Although tobacco use is known to worsen surgical outcomes, the effect of nontobacco nicotine dependence (ND) remains unclear. The goal of this study was to evaluate the effects of nontobacco ND on postoperative complications in TSA, rTSA, and RCR.
METHODS: A retrospective cohort study using the TriNetX Research Network identified patients undergoing RCR, rTSA, or TSA. Patients with nontobacco ND were compared with those wit",bge_m3,
10,ophtalmo,impact du tabac sur la fréquence et la gravité des orbitopathies dysthyroïdiennes,41152652,https://pubmed.ncbi.nlm.nih.gov/41152652/,Improved oxygen saturation after deep brain stimulation in Parkinson's disease.,Neurosurgical review,2025,"Respiratory dysfunction is an underrecognized non-motor symptom in Parkinson's disease (PD), contributing significantly to morbidity and mortality. Prior studies have described restrictive ventilatory patterns, impaired cough, and reduced respiratory muscle strength in PD. While dopaminergic therapies have shown variable effects, the impact of deep brain stimulation (DBS) on oxygenation remains unclear. This study aimed to evaluate the long-term effects of bilateral subthalamic nucleus (STN)-DBS on peripheral oxygen saturation (SpO₂) in PD patients. In this retrospective, single-center study, ",bge_m3,
10,ophtalmo,impact du tabac sur la fréquence et la gravité des orbitopathies dysthyroïdiennes,39577125,https://pubmed.ncbi.nlm.nih.gov/39577125/,"Efficacy of Inpatient, Evidence-Based Tobacco Use Treatment of Patients With Bladder Cancer After Radical Cystectomy.",Clinical genitourinary cancer,2025,"PURPOSE: Despite a 3-fold increase in risks of bladder cancer (BC) among current smokers, smoking cessation therapy for patients undergoing treatment is significantly underutilized. Inpatient admission after surgery provides a teachable moment to pursue tobacco treatment. We conducted a 12-month prospective quality improvement initiative to increase tobacco treatment program (TTP) consultations with BC patients who smoke and underwent radical cystectomy (RC).
MATERIALS AND METHODS: From 6/2022 to 6/2023, patients admitted after RC for BC who were identified to be current smokers were referred ",bge_m3,
10,ophtalmo,impact du tabac sur la fréquence et la gravité des orbitopathies dysthyroïdiennes,40905523,https://pubmed.ncbi.nlm.nih.gov/40905523/,Unravelling the pathogenic mechanisms in Graves' orbitopathy.,European thyroid journal,2025,"Graves' orbitopathy (GO) is characterized by orbital inflammatory infiltration, expansion of orbital tissues due to de novo adipogenesis and over-production of hydrophilic glycosaminoglycans, as well as myofibroblastic differentiation resulting in tissue fibrosis. Thyrotropin receptor antibody (TSH-R-Ab) is the major stimulus, which activates thyrotropin receptor (TSH-R)/insulin-like growth factor-1 receptor (IGF-1R) and its downstream signalling in orbital fibroblasts (OF). Clinical evaluation of TSH-R-Ab, the specific biomarker of Graves' disease (GD) and the associated orbitopathy, provides",bge_m3,
